actual_id,date,department_id,category_id,region_id,account_type,actual_amount
57352,2025-08-08,1,103,4,Revenue,418.49
57353,2025-08-28,1,103,4,Revenue,656.86
57354,2025-08-26,1,103,4,Revenue,357.99
57355,2025-08-20,1,103,4,Revenue,1957.28
57356,2025-08-11,1,103,4,Revenue,3702.6
57357,2025-08-22,1,103,4,Revenue,1730.85
57358,2025-08-05,1,103,4,Revenue,4035.73
57359,2025-08-04,1,103,4,Revenue,2483.98
57360,2025-08-22,1,103,4,Revenue,1125.97
57361,2025-08-27,1,103,4,Revenue,2330.99
57362,2025-08-11,1,103,4,Revenue,5268.58
57363,2025-08-08,1,103,4,Revenue,562.2
57364,2025-08-27,1,103,4,Revenue,2453.04
57365,2025-08-05,1,103,4,Revenue,3323.88
57366,2025-08-11,1,103,4,Revenue,6938.14
57367,2025-08-30,1,103,4,Revenue,2741.5
57368,2025-08-13,1,103,4,Revenue,128.81
57369,2025-08-25,1,103,4,Revenue,2489.83
57370,2025-08-25,1,103,4,Revenue,672.66
57371,2025-08-22,1,103,4,Revenue,1847.37
57372,2025-08-28,1,103,4,Revenue,2476.93
57373,2025-08-30,1,103,4,Revenue,3182.18
57374,2025-08-08,1,103,4,Revenue,225.14
57375,2025-08-13,1,103,4,Revenue,5558.37
57376,2025-08-02,7,103,4,Revenue,811.31
57377,2025-08-10,7,103,4,Revenue,249.48
57378,2025-08-13,7,103,4,Revenue,911.33
57379,2025-08-17,7,103,4,Revenue,4715.35
57380,2025-08-16,7,103,4,Revenue,2994.51
57381,2025-08-20,7,103,4,Revenue,4297.58
57382,2025-08-03,7,103,4,Revenue,2383.98
57383,2025-08-11,7,103,4,Revenue,937.26
57384,2025-08-19,7,103,4,Revenue,10710.08
57385,2025-08-09,7,103,4,Revenue,6004.59
57386,2025-08-24,7,103,4,Revenue,7698.71
57387,2025-08-08,7,103,4,Revenue,770.61
57388,2025-08-01,7,103,4,Revenue,3809.55
57389,2025-08-18,7,103,4,Revenue,2529.71
57390,2025-08-23,7,103,4,Revenue,770.06
57391,2025-08-24,7,103,4,Revenue,5419.07
57392,2025-08-15,7,103,4,Revenue,10.08
57393,2025-08-22,1,201,4,Expense,8962.47
57394,2025-08-31,1,201,4,Expense,4136.18
57395,2025-08-01,1,201,4,Expense,31329.23
57396,2025-08-29,1,201,4,Expense,11039.89
57397,2025-08-13,1,201,4,Expense,33075.98
57398,2025-08-11,1,201,4,Expense,57367.86
57399,2025-08-04,1,202,4,Expense,17452.93
57400,2025-08-19,1,202,4,Expense,349.8
57401,2025-08-12,1,202,4,Expense,3631.27
57402,2025-08-25,1,202,4,Expense,5652.8
57403,2025-08-30,1,202,4,Expense,178.21
57404,2025-08-23,1,202,4,Expense,3437.81
57405,2025-08-07,1,202,4,Expense,2574.8
57406,2025-08-25,1,202,4,Expense,3347.42
57407,2025-08-24,1,202,4,Expense,3746.29
57408,2025-08-21,1,205,4,Expense,370.29
57409,2025-08-31,1,205,4,Expense,3795.11
57410,2025-08-27,1,205,4,Expense,3650.03
57411,2025-08-17,1,205,4,Expense,779.53
57412,2025-08-28,1,205,4,Expense,1728.14
57413,2025-08-05,1,205,4,Expense,2369.39
57414,2025-08-28,1,205,4,Expense,173.24
57415,2025-08-18,1,205,4,Expense,3008.01
57416,2025-08-31,1,205,4,Expense,2128.46
57417,2025-08-10,1,205,4,Expense,1189.9
57418,2025-08-18,1,207,4,Expense,2012.71
57419,2025-08-10,1,207,4,Expense,2098.43
57420,2025-08-09,1,207,4,Expense,2431.54
57421,2025-08-01,1,207,4,Expense,1728.03
57422,2025-08-10,1,208,4,Expense,5087.23
57423,2025-08-26,1,208,4,Expense,370.3
57424,2025-08-20,1,208,4,Expense,141.73
57425,2025-08-12,1,208,4,Expense,645.31
57426,2025-08-07,1,208,4,Expense,6531.07
57427,2025-08-06,1,208,4,Expense,1329.24
57428,2025-08-15,1,208,4,Expense,4098.65
57429,2025-08-28,1,208,4,Expense,10091.52
57430,2025-08-26,2,201,4,Expense,8267.55
57431,2025-08-29,2,201,4,Expense,40826.07
57432,2025-08-03,2,201,4,Expense,20016.05
57433,2025-08-25,2,201,4,Expense,86087.01
57434,2025-08-20,2,202,4,Expense,1832.08
57435,2025-08-10,2,202,4,Expense,744.03
57436,2025-08-17,2,202,4,Expense,1359.57
57437,2025-08-30,2,202,4,Expense,16304.72
57438,2025-08-09,2,202,4,Expense,1744.84
57439,2025-08-05,2,202,4,Expense,5799.63
57440,2025-08-28,2,202,4,Expense,10554.39
57441,2025-08-26,2,202,4,Expense,1836.56
57442,2025-08-14,2,204,4,Expense,2232.38
57443,2025-08-30,2,204,4,Expense,357.83
57444,2025-08-15,2,204,4,Expense,841.03
57445,2025-08-01,2,204,4,Expense,8516.18
57446,2025-08-14,2,204,4,Expense,2895.88
57447,2025-08-22,2,204,4,Expense,13104.29
57448,2025-08-17,2,204,4,Expense,781.51
57449,2025-08-07,2,204,4,Expense,5098.95
57450,2025-08-18,2,204,4,Expense,6634.79
57451,2025-08-04,2,204,4,Expense,6872.03
57452,2025-08-28,2,204,4,Expense,6570.23
57453,2025-08-02,2,204,4,Expense,843.17
57454,2025-08-16,2,205,4,Expense,9537.55
57455,2025-08-15,2,205,4,Expense,7553.33
57456,2025-08-06,2,205,4,Expense,7987.48
57457,2025-08-02,2,205,4,Expense,2920.52
57458,2025-08-01,2,207,4,Expense,1685.79
57459,2025-08-14,2,207,4,Expense,90.53
57460,2025-08-19,2,207,4,Expense,1173.76
57461,2025-08-31,2,207,4,Expense,1397.05
57462,2025-08-10,2,207,4,Expense,69.09
57463,2025-08-22,2,207,4,Expense,2304.43
57464,2025-08-19,2,207,4,Expense,1324.62
57465,2025-08-09,2,207,4,Expense,242.01
57466,2025-08-11,2,207,4,Expense,820.29
57467,2025-08-24,2,208,4,Expense,3833.88
57468,2025-08-20,2,208,4,Expense,895.32
57469,2025-08-25,2,208,4,Expense,656.63
57470,2025-08-10,2,208,4,Expense,4169.56
57471,2025-08-10,2,208,4,Expense,6432.03
57472,2025-08-24,2,208,4,Expense,7315.93
57473,2025-08-02,2,208,4,Expense,4308.8
57474,2025-08-18,2,208,4,Expense,2231.49
57475,2025-08-13,2,208,4,Expense,777.28
57476,2025-08-19,3,201,4,Expense,33350.26
57477,2025-08-15,3,201,4,Expense,30295.42
57478,2025-08-12,3,201,4,Expense,46405.72
57479,2025-08-20,3,201,4,Expense,36316.95
57480,2025-08-23,3,201,4,Expense,11696.11
57481,2025-08-01,3,202,4,Expense,846.13
57482,2025-08-11,3,202,4,Expense,9026.19
57483,2025-08-18,3,202,4,Expense,6509.04
57484,2025-08-07,3,202,4,Expense,21476.83
57485,2025-08-30,3,203,4,Expense,452.08
57486,2025-08-30,3,203,4,Expense,11349.47
57487,2025-08-06,3,203,4,Expense,33087.09
57488,2025-08-07,3,205,4,Expense,4165.3
57489,2025-08-12,3,205,4,Expense,868.02
57490,2025-08-07,3,205,4,Expense,2363.46
57491,2025-08-02,3,205,4,Expense,2568.7
57492,2025-08-31,3,205,4,Expense,1345.41
57493,2025-08-04,3,205,4,Expense,3566.32
57494,2025-08-05,3,205,4,Expense,905.6
57495,2025-08-18,3,206,4,Expense,3116.59
57496,2025-08-28,3,206,4,Expense,8858.18
57497,2025-08-02,3,206,4,Expense,1596.5
57498,2025-08-30,3,207,4,Expense,39.5
57499,2025-08-10,3,207,4,Expense,1038.59
57500,2025-08-22,3,207,4,Expense,44.76
57501,2025-08-28,3,207,4,Expense,2005.27
57502,2025-08-05,3,207,4,Expense,170.72
57503,2025-08-12,3,207,4,Expense,3239.88
57504,2025-08-07,3,207,4,Expense,1037.05
57505,2025-08-22,3,207,4,Expense,1346.31
57506,2025-08-08,3,207,4,Expense,610.7
57507,2025-08-03,3,208,4,Expense,6383.41
57508,2025-08-30,3,208,4,Expense,1901.69
57509,2025-08-24,3,208,4,Expense,5091.26
57510,2025-08-23,3,208,4,Expense,2344.39
57511,2025-08-16,3,208,4,Expense,3907.19
57512,2025-08-14,3,208,4,Expense,7691.07
57513,2025-08-17,3,208,4,Expense,6531.99
57514,2025-08-26,4,201,4,Expense,4615.02
57515,2025-08-17,4,201,4,Expense,5975.88
57516,2025-08-10,4,201,4,Expense,18900.23
57517,2025-08-03,4,202,4,Expense,534.46
57518,2025-08-18,4,202,4,Expense,324.0
57519,2025-08-22,4,202,4,Expense,2674.83
57520,2025-08-27,4,202,4,Expense,21.87
57521,2025-08-08,4,202,4,Expense,662.15
57522,2025-08-18,4,202,4,Expense,609.98
57523,2025-08-30,4,202,4,Expense,1720.08
57524,2025-08-20,4,207,4,Expense,6.65
57525,2025-08-13,4,207,4,Expense,151.59
57526,2025-08-17,4,207,4,Expense,279.33
57527,2025-08-19,4,207,4,Expense,106.54
57528,2025-08-10,4,207,4,Expense,511.67
57529,2025-08-02,4,207,4,Expense,572.13
57530,2025-08-03,4,208,4,Expense,742.81
57531,2025-08-19,4,208,4,Expense,349.85
57532,2025-08-22,4,208,4,Expense,84.53
57533,2025-08-11,4,208,4,Expense,1648.22
57534,2025-08-03,4,208,4,Expense,2006.9
57535,2025-08-13,4,208,4,Expense,493.29
57536,2025-08-08,5,201,4,Expense,427.84
57537,2025-08-01,5,201,4,Expense,13436.78
57538,2025-08-28,5,201,4,Expense,11099.73
57539,2025-08-19,5,202,4,Expense,421.38
57540,2025-08-03,5,202,4,Expense,3127.3
57541,2025-08-02,5,202,4,Expense,2494.21
57542,2025-08-16,5,202,4,Expense,82.89
57543,2025-08-20,5,202,4,Expense,300.04
57544,2025-08-14,5,207,4,Expense,45.58
57545,2025-08-12,5,207,4,Expense,323.99
57546,2025-08-07,5,207,4,Expense,295.76
57547,2025-08-16,5,207,4,Expense,614.51
57548,2025-08-17,5,207,4,Expense,68.1
57549,2025-08-19,5,208,4,Expense,1144.38
57550,2025-08-12,5,208,4,Expense,1316.61
57551,2025-08-22,5,208,4,Expense,27.89
57552,2025-08-17,5,208,4,Expense,299.71
57553,2025-08-17,5,208,4,Expense,107.72
57554,2025-08-11,5,208,4,Expense,132.5
57555,2025-08-27,5,208,4,Expense,1344.7
57556,2025-08-21,6,201,4,Expense,5099.81
57557,2025-08-30,6,201,4,Expense,1703.81
57558,2025-08-10,6,201,4,Expense,12867.45
57559,2025-08-01,6,201,4,Expense,18488.89
57560,2025-08-26,6,202,4,Expense,73.76
57561,2025-08-03,6,202,4,Expense,367.19
57562,2025-08-17,6,202,4,Expense,76.14
57563,2025-08-29,6,202,4,Expense,3765.58
57564,2025-08-29,6,202,4,Expense,30.95
57565,2025-08-27,6,202,4,Expense,1533.55
57566,2025-08-20,6,202,4,Expense,1724.85
57567,2025-08-08,6,202,4,Expense,222.56
57568,2025-08-15,6,202,4,Expense,1918.31
57569,2025-08-19,6,202,4,Expense,445.99
57570,2025-08-29,6,207,4,Expense,89.71
57571,2025-08-01,6,207,4,Expense,621.91
57572,2025-08-18,6,207,4,Expense,864.81
57573,2025-08-18,6,207,4,Expense,399.22
57574,2025-08-26,6,207,4,Expense,110.32
57575,2025-08-19,6,208,4,Expense,1229.4
57576,2025-08-04,6,208,4,Expense,624.88
57577,2025-08-06,6,208,4,Expense,405.04
57578,2025-08-28,6,208,4,Expense,1989.02
57579,2025-08-08,6,208,4,Expense,3075.21
57580,2025-08-02,7,201,4,Expense,10521.18
57581,2025-08-12,7,201,4,Expense,16989.1
57582,2025-08-18,7,201,4,Expense,52035.96
57583,2025-08-12,7,201,4,Expense,22014.91
57584,2025-08-27,7,201,4,Expense,4480.12
57585,2025-08-10,7,202,4,Expense,3262.95
57586,2025-08-03,7,202,4,Expense,2744.25
57587,2025-08-23,7,202,4,Expense,5169.76
57588,2025-08-25,7,202,4,Expense,3953.2
57589,2025-08-30,7,202,4,Expense,11344.38
57590,2025-08-29,7,202,4,Expense,1784.47
57591,2025-08-01,7,202,4,Expense,911.89
57592,2025-08-14,7,203,4,Expense,33388.95
57593,2025-08-10,7,206,4,Expense,6273.89
57594,2025-08-16,7,206,4,Expense,450.99
57595,2025-08-02,7,206,4,Expense,2881.71
57596,2025-08-27,7,207,4,Expense,1186.63
57597,2025-08-10,7,207,4,Expense,1027.32
57598,2025-08-24,7,207,4,Expense,2647.73
57599,2025-08-19,7,207,4,Expense,110.95
57600,2025-08-20,7,207,4,Expense,514.17
57601,2025-08-23,1,101,5,Revenue,3163.7
57602,2025-08-09,1,101,5,Revenue,329.0
57603,2025-08-24,1,101,5,Revenue,23413.25
57604,2025-08-06,1,101,5,Revenue,416.9
57605,2025-08-14,1,101,5,Revenue,5952.08
57606,2025-08-26,1,101,5,Revenue,10868.51
57607,2025-08-19,1,101,5,Revenue,6346.92
57608,2025-08-07,1,101,5,Revenue,35512.73
57609,2025-08-03,1,101,5,Revenue,8000.9
57610,2025-08-13,1,101,5,Revenue,7577.25
57611,2025-08-17,1,101,5,Revenue,8585.96
57612,2025-08-17,1,101,5,Revenue,31271.22
57613,2025-08-08,1,101,5,Revenue,3400.11
57614,2025-08-23,1,101,5,Revenue,15628.68
57615,2025-08-15,1,101,5,Revenue,775.14
57616,2025-08-22,1,101,5,Revenue,9227.25
57617,2025-08-29,1,101,5,Revenue,7391.87
57618,2025-08-25,1,101,5,Revenue,8617.21
57619,2025-08-20,1,101,5,Revenue,5054.18
57620,2025-08-03,1,101,5,Revenue,10527.89
57621,2025-08-22,1,101,5,Revenue,9411.85
57622,2025-08-12,7,101,5,Revenue,12603.3
57623,2025-08-14,7,101,5,Revenue,3808.78
57624,2025-08-12,7,101,5,Revenue,2746.57
57625,2025-08-05,7,101,5,Revenue,27342.37
57626,2025-08-10,7,101,5,Revenue,4267.95
57627,2025-08-06,7,101,5,Revenue,5045.87
57628,2025-08-01,1,102,5,Revenue,6474.33
57629,2025-08-11,1,102,5,Revenue,12670.18
57630,2025-08-02,1,102,5,Revenue,5871.36
57631,2025-08-17,1,102,5,Revenue,10280.74
57632,2025-08-27,1,102,5,Revenue,495.02
57633,2025-08-27,1,102,5,Revenue,7387.74
57634,2025-08-30,1,102,5,Revenue,7907.64
57635,2025-08-15,1,102,5,Revenue,2323.34
57636,2025-08-13,1,102,5,Revenue,6750.34
57637,2025-08-14,1,102,5,Revenue,3163.47
57638,2025-08-10,1,102,5,Revenue,7084.68
57639,2025-08-22,1,102,5,Revenue,6657.69
57640,2025-08-11,1,102,5,Revenue,2000.05
57641,2025-08-12,1,102,5,Revenue,158.89
57642,2025-08-21,1,102,5,Revenue,8411.2
57643,2025-08-18,1,102,5,Revenue,1936.21
57644,2025-08-01,1,102,5,Revenue,4769.25
57645,2025-08-05,1,102,5,Revenue,5465.72
57646,2025-08-25,7,102,5,Revenue,1344.62
57647,2025-08-07,7,102,5,Revenue,2396.21
57648,2025-08-06,7,102,5,Revenue,211.97
57649,2025-08-23,7,102,5,Revenue,19762.89
57650,2025-08-02,7,102,5,Revenue,3401.9
57651,2025-08-26,7,102,5,Revenue,1144.54
57652,2025-08-30,1,103,5,Revenue,14424.8
57653,2025-08-30,1,103,5,Revenue,11519.78
57654,2025-08-02,1,103,5,Revenue,482.76
57655,2025-08-19,1,103,5,Revenue,4191.81
57656,2025-08-20,1,103,5,Revenue,2323.63
57657,2025-08-16,1,103,5,Revenue,998.58
57658,2025-08-30,1,103,5,Revenue,4139.7
57659,2025-08-28,1,103,5,Revenue,225.95
57660,2025-08-10,1,103,5,Revenue,1924.76
57661,2025-08-03,1,103,5,Revenue,3922.61
57662,2025-08-27,1,103,5,Revenue,20990.21
57663,2025-08-04,1,103,5,Revenue,3866.88
57664,2025-08-08,1,103,5,Revenue,1979.73
57665,2025-08-01,1,103,5,Revenue,4265.34
57666,2025-08-31,1,103,5,Revenue,265.63
57667,2025-08-03,1,103,5,Revenue,9002.12
57668,2025-08-12,1,103,5,Revenue,12317.95
57669,2025-08-30,1,103,5,Revenue,213.16
57670,2025-08-09,1,103,5,Revenue,1229.48
57671,2025-08-19,1,103,5,Revenue,191.82
57672,2025-08-29,1,103,5,Revenue,12287.21
57673,2025-08-06,1,103,5,Revenue,97.94
57674,2025-08-09,1,103,5,Revenue,117.98
57675,2025-08-24,1,103,5,Revenue,4522.08
57676,2025-08-28,1,103,5,Revenue,1095.95
57677,2025-08-11,1,103,5,Revenue,13749.67
57678,2025-08-15,1,103,5,Revenue,8891.85
57679,2025-08-22,1,103,5,Revenue,1279.68
57680,2025-08-28,1,103,5,Revenue,3097.93
57681,2025-08-04,1,103,5,Revenue,9813.1
57682,2025-08-08,1,103,5,Revenue,92.98
57683,2025-08-29,1,103,5,Revenue,3415.37
57684,2025-08-14,1,103,5,Revenue,3260.01
57685,2025-08-13,1,103,5,Revenue,14560.21
57686,2025-08-31,1,103,5,Revenue,2230.58
57687,2025-08-07,1,103,5,Revenue,1266.44
57688,2025-08-02,7,103,5,Revenue,2760.38
57689,2025-08-04,7,103,5,Revenue,5302.2
57690,2025-08-19,7,103,5,Revenue,2512.76
57691,2025-08-17,7,103,5,Revenue,8171.49
57692,2025-08-16,7,103,5,Revenue,1724.65
57693,2025-08-13,7,103,5,Revenue,1345.3
57694,2025-08-15,7,103,5,Revenue,955.41
57695,2025-08-03,7,103,5,Revenue,2966.08
57696,2025-08-25,7,103,5,Revenue,1308.1
57697,2025-08-05,7,103,5,Revenue,4837.18
57698,2025-08-10,7,103,5,Revenue,1061.71
57699,2025-08-18,7,103,5,Revenue,2752.82
57700,2025-08-16,1,201,5,Expense,12949.65
57701,2025-08-02,1,201,5,Expense,9604.37
57702,2025-08-28,1,201,5,Expense,9879.46
57703,2025-08-16,1,201,5,Expense,2401.44
57704,2025-08-30,1,201,5,Expense,12369.84
57705,2025-08-08,1,201,5,Expense,50995.41
57706,2025-08-18,1,202,5,Expense,5596.99
57707,2025-08-07,1,202,5,Expense,22.97
57708,2025-08-26,1,202,5,Expense,393.13
57709,2025-08-10,1,202,5,Expense,3646.04
57710,2025-08-11,1,202,5,Expense,304.72
57711,2025-08-03,1,202,5,Expense,61.07
57712,2025-08-08,1,202,5,Expense,1414.7
57713,2025-08-13,1,202,5,Expense,4406.09
57714,2025-08-21,1,202,5,Expense,7153.18
57715,2025-08-23,1,202,5,Expense,2828.66
57716,2025-08-26,1,205,5,Expense,1698.49
57717,2025-08-11,1,205,5,Expense,400.35
57718,2025-08-31,1,205,5,Expense,4053.38
57719,2025-08-27,1,205,5,Expense,303.8
57720,2025-08-22,1,205,5,Expense,296.72
57721,2025-08-11,1,205,5,Expense,1955.05
57722,2025-08-28,1,205,5,Expense,1055.31
57723,2025-08-31,1,205,5,Expense,251.45
57724,2025-08-11,1,205,5,Expense,174.41
57725,2025-08-30,1,205,5,Expense,267.62
57726,2025-08-23,1,205,5,Expense,3763.32
57727,2025-08-13,1,205,5,Expense,1273.25
57728,2025-08-27,1,207,5,Expense,607.54
57729,2025-08-27,1,207,5,Expense,1871.7
57730,2025-08-31,1,207,5,Expense,476.66
57731,2025-08-06,1,207,5,Expense,527.26
57732,2025-08-18,1,207,5,Expense,212.36
57733,2025-08-28,1,207,5,Expense,721.94
57734,2025-08-06,1,207,5,Expense,478.62
57735,2025-08-12,1,207,5,Expense,846.3
57736,2025-08-10,1,208,5,Expense,424.53
57737,2025-08-18,1,208,5,Expense,61.64
57738,2025-08-08,1,208,5,Expense,28.5
57739,2025-08-29,1,208,5,Expense,4761.06
57740,2025-08-14,1,208,5,Expense,11290.95
57741,2025-08-14,1,208,5,Expense,959.21
57742,2025-08-29,1,208,5,Expense,519.15
57743,2025-08-06,1,208,5,Expense,1104.7
57744,2025-08-02,2,201,5,Expense,1894.79
57745,2025-08-05,2,201,5,Expense,20040.02
57746,2025-08-31,2,201,5,Expense,3350.37
57747,2025-08-07,2,201,5,Expense,4136.05
57748,2025-08-18,2,201,5,Expense,17377.36
57749,2025-08-19,2,201,5,Expense,45565.66
57750,2025-08-15,2,201,5,Expense,14713.61
57751,2025-08-19,2,202,5,Expense,535.41
57752,2025-08-29,2,202,5,Expense,874.53
57753,2025-08-18,2,202,5,Expense,1001.59
57754,2025-08-28,2,202,5,Expense,9133.83
57755,2025-08-18,2,202,5,Expense,7481.02
57756,2025-08-22,2,202,5,Expense,3306.82
57757,2025-08-29,2,202,5,Expense,2385.96
57758,2025-08-13,2,202,5,Expense,5.91
57759,2025-08-11,2,202,5,Expense,1482.42
57760,2025-08-21,2,204,5,Expense,805.41
57761,2025-08-08,2,204,5,Expense,13817.29
57762,2025-08-12,2,204,5,Expense,79.14
57763,2025-08-22,2,204,5,Expense,504.94
57764,2025-08-09,2,204,5,Expense,4748.82
57765,2025-08-13,2,204,5,Expense,5138.83
57766,2025-08-03,2,204,5,Expense,647.61
57767,2025-08-11,2,204,5,Expense,3824.94
57768,2025-08-14,2,204,5,Expense,8230.89
57769,2025-08-22,2,204,5,Expense,6134.63
57770,2025-08-26,2,204,5,Expense,17.09
57771,2025-08-24,2,204,5,Expense,156.88
57772,2025-08-31,2,204,5,Expense,2391.79
57773,2025-08-03,2,204,5,Expense,1652.5
57774,2025-08-21,2,204,5,Expense,372.77
57775,2025-08-11,2,204,5,Expense,815.4
57776,2025-08-04,2,204,5,Expense,10906.28
57777,2025-08-16,2,204,5,Expense,1746.51
57778,2025-08-23,2,204,5,Expense,952.3
57779,2025-08-29,2,204,5,Expense,672.75
57780,2025-08-22,2,204,5,Expense,3397.02
57781,2025-08-15,2,204,5,Expense,2377.73
57782,2025-08-14,2,204,5,Expense,1588.56
57783,2025-08-26,2,204,5,Expense,1747.85
57784,2025-08-15,2,205,5,Expense,243.98
57785,2025-08-25,2,205,5,Expense,3693.04
57786,2025-08-17,2,205,5,Expense,709.07
57787,2025-08-14,2,205,5,Expense,1267.87
57788,2025-08-27,2,205,5,Expense,3460.96
57789,2025-08-07,2,205,5,Expense,2913.61
57790,2025-08-24,2,205,5,Expense,3660.52
57791,2025-08-23,2,205,5,Expense,2006.32
57792,2025-08-31,2,205,5,Expense,1323.67
57793,2025-08-15,2,205,5,Expense,257.52
57794,2025-08-12,2,205,5,Expense,221.4
57795,2025-08-02,2,205,5,Expense,476.94
57796,2025-08-15,2,205,5,Expense,2530.3
57797,2025-08-22,2,205,5,Expense,311.31
57798,2025-08-23,2,207,5,Expense,870.14
57799,2025-08-12,2,207,5,Expense,177.34
57800,2025-08-07,2,207,5,Expense,164.84
57801,2025-08-07,2,207,5,Expense,222.1
57802,2025-08-13,2,207,5,Expense,1954.66
57803,2025-08-04,2,207,5,Expense,2017.66
57804,2025-08-07,2,207,5,Expense,775.14
57805,2025-08-29,2,208,5,Expense,532.29
57806,2025-08-04,2,208,5,Expense,256.5
57807,2025-08-07,2,208,5,Expense,3478.91
57808,2025-08-22,2,208,5,Expense,3762.31
57809,2025-08-09,2,208,5,Expense,9199.7
57810,2025-08-10,3,201,5,Expense,11025.28
57811,2025-08-10,3,201,5,Expense,1649.39
57812,2025-08-25,3,201,5,Expense,83384.11
57813,2025-08-22,3,201,5,Expense,4863.21
57814,2025-08-27,3,202,5,Expense,3100.67
57815,2025-08-10,3,202,5,Expense,76.72
57816,2025-08-26,3,202,5,Expense,2454.96
57817,2025-08-27,3,202,5,Expense,11955.65
57818,2025-08-26,3,202,5,Expense,2381.16
57819,2025-08-31,3,202,5,Expense,4502.37
57820,2025-08-07,3,202,5,Expense,4917.23
57821,2025-08-27,3,202,5,Expense,124.78
57822,2025-08-12,3,203,5,Expense,18849.77
57823,2025-08-08,3,203,5,Expense,13345.4
57824,2025-08-27,3,205,5,Expense,839.81
57825,2025-08-20,3,205,5,Expense,816.05
57826,2025-08-21,3,205,5,Expense,7466.39
57827,2025-08-06,3,205,5,Expense,1224.25
57828,2025-08-29,3,205,5,Expense,120.74
57829,2025-08-22,3,205,5,Expense,1311.01
57830,2025-08-03,3,205,5,Expense,1281.78
57831,2025-08-05,3,205,5,Expense,1004.2
57832,2025-08-23,3,205,5,Expense,592.89
57833,2025-08-29,3,205,5,Expense,436.97
57834,2025-08-08,3,205,5,Expense,352.93
57835,2025-08-24,3,205,5,Expense,146.81
57836,2025-08-06,3,206,5,Expense,10685.21
57837,2025-08-26,3,207,5,Expense,2909.83
57838,2025-08-02,3,207,5,Expense,359.05
57839,2025-08-24,3,207,5,Expense,360.96
57840,2025-08-04,3,207,5,Expense,1877.63
57841,2025-08-03,3,208,5,Expense,552.09
57842,2025-08-22,3,208,5,Expense,12329.95
57843,2025-08-24,3,208,5,Expense,3389.49
57844,2025-08-13,3,208,5,Expense,2184.25
57845,2025-08-16,3,208,5,Expense,5336.8
57846,2025-08-07,4,201,5,Expense,1358.46
57847,2025-08-20,4,201,5,Expense,3655.58
57848,2025-08-13,4,201,5,Expense,11866.96
57849,2025-08-29,4,201,5,Expense,147.72
57850,2025-08-18,4,201,5,Expense,10465.83
57851,2025-08-30,4,202,5,Expense,2206.32
57852,2025-08-20,4,202,5,Expense,308.08
57853,2025-08-12,4,202,5,Expense,12.54
57854,2025-08-15,4,202,5,Expense,1071.76
57855,2025-08-18,4,202,5,Expense,2285.89
57856,2025-08-29,4,202,5,Expense,1853.84
57857,2025-08-03,4,207,5,Expense,963.01
57858,2025-08-20,4,207,5,Expense,478.99
57859,2025-08-02,4,207,5,Expense,302.53
57860,2025-08-26,4,208,5,Expense,186.63
57861,2025-08-12,4,208,5,Expense,1597.28
57862,2025-08-16,4,208,5,Expense,1540.88
57863,2025-08-05,4,208,5,Expense,1096.81
57864,2025-08-14,4,208,5,Expense,64.25
57865,2025-08-14,4,208,5,Expense,897.02
57866,2025-08-20,4,208,5,Expense,53.93
57867,2025-08-12,4,208,5,Expense,70.42
57868,2025-08-15,4,208,5,Expense,113.12
57869,2025-08-26,5,201,5,Expense,7476.44
57870,2025-08-30,5,201,5,Expense,15144.37
57871,2025-08-09,5,201,5,Expense,899.85
57872,2025-08-08,5,202,5,Expense,2832.98
57873,2025-08-10,5,202,5,Expense,1501.64
57874,2025-08-29,5,202,5,Expense,1373.3
57875,2025-08-11,5,202,5,Expense,92.61
57876,2025-08-16,5,202,5,Expense,1192.44
57877,2025-08-12,5,207,5,Expense,525.96
57878,2025-08-16,5,207,5,Expense,175.43
57879,2025-08-09,5,207,5,Expense,133.99
57880,2025-08-18,5,207,5,Expense,23.11
57881,2025-08-18,5,207,5,Expense,98.75
57882,2025-08-27,5,207,5,Expense,436.21
57883,2025-08-19,5,207,5,Expense,158.61
57884,2025-08-05,5,208,5,Expense,453.33
57885,2025-08-17,5,208,5,Expense,801.11
57886,2025-08-20,5,208,5,Expense,2113.3
57887,2025-08-14,5,208,5,Expense,1291.4
57888,2025-08-21,6,201,5,Expense,2906.42
57889,2025-08-13,6,201,5,Expense,6737.91
57890,2025-08-21,6,201,5,Expense,29098.32
57891,2025-08-26,6,202,5,Expense,541.36
57892,2025-08-04,6,202,5,Expense,250.84
57893,2025-08-11,6,202,5,Expense,433.32
57894,2025-08-30,6,202,5,Expense,2992.03
57895,2025-08-12,6,202,5,Expense,330.79
57896,2025-08-05,6,202,5,Expense,231.47
57897,2025-08-29,6,202,5,Expense,567.49
57898,2025-08-16,6,202,5,Expense,513.5
57899,2025-08-15,6,202,5,Expense,1927.68
57900,2025-08-08,6,202,5,Expense,693.61
57901,2025-08-10,6,202,5,Expense,325.61
57902,2025-08-26,6,207,5,Expense,1673.23
57903,2025-08-25,6,207,5,Expense,261.3
57904,2025-08-08,6,208,5,Expense,688.12
57905,2025-08-07,6,208,5,Expense,4934.95
57906,2025-08-24,6,208,5,Expense,256.53
57907,2025-08-18,6,208,5,Expense,2129.29
57908,2025-08-06,7,201,5,Expense,3312.31
57909,2025-08-06,7,201,5,Expense,13366.53
57910,2025-08-27,7,201,5,Expense,49394.66
57911,2025-08-15,7,202,5,Expense,4520.37
57912,2025-08-15,7,202,5,Expense,947.81
