budget_id,month_start_date,department_id,category_id,region_id,account_type,budget_amount
5882,01-05-2025,3,202,4,Expense,40063.75
5883,01-05-2025,3,203,4,Expense,47827.48
5884,01-05-2025,3,205,4,Expense,20430.49
5885,01-05-2025,3,206,4,Expense,13146.01
5886,01-05-2025,3,207,4,Expense,9938.09
5887,01-05-2025,3,208,4,Expense,27120.76
5888,01-05-2025,4,201,4,Expense,27480.16
5889,01-05-2025,4,202,4,Expense,6301.85
5890,01-05-2025,4,207,4,Expense,1677.13
5891,01-05-2025,4,208,4,Expense,5056.52
5892,01-05-2025,5,201,4,Expense,25343.39
5893,01-05-2025,5,202,4,Expense,5669.89
5894,01-05-2025,5,207,4,Expense,1384.55
5895,01-05-2025,5,208,4,Expense,4502.38
5896,01-05-2025,6,201,4,Expense,37459.83
5897,01-05-2025,6,202,4,Expense,8226.34
5898,01-05-2025,6,207,4,Expense,2247.81
5899,01-05-2025,6,208,4,Expense,6473.51
5900,01-05-2025,7,201,4,Expense,110486.53
5901,01-05-2025,7,202,4,Expense,25733.52
5902,01-05-2025,7,203,4,Expense,28475.68
5903,01-05-2025,7,206,4,Expense,9443.54
5904,01-05-2025,7,207,4,Expense,6602.81
5905,01-05-2025,1,101,5,Revenue,234810.71
5906,01-05-2025,7,101,5,Revenue,52463.79
5907,01-05-2025,1,102,5,Revenue,110771.57
5908,01-05-2025,7,102,5,Revenue,22368.13
5909,01-05-2025,1,103,5,Revenue,175415.46
5910,01-05-2025,7,103,5,Revenue,35755.07
5911,01-05-2025,1,201,5,Expense,101651.58
5912,01-05-2025,1,202,5,Expense,24203.77
5913,01-05-2025,1,205,5,Expense,14610.16
5914,01-05-2025,1,207,5,Expense,6058.43
5915,01-05-2025,1,208,5,Expense,17716.74
5916,01-05-2025,2,201,5,Expense,100252.12
5917,01-05-2025,2,202,5,Expense,26152.83
5918,01-05-2025,2,204,5,Expense,43159.71
5919,01-05-2025,2,205,5,Expense,14890.21
5920,01-05-2025,2,207,5,Expense,5947.32
5921,01-05-2025,2,208,5,Expense,19597.22
5922,01-05-2025,3,201,5,Expense,108998.75
5923,01-05-2025,3,202,5,Expense,27080.19
5924,01-05-2025,3,203,5,Expense,32506.26
5925,01-05-2025,3,205,5,Expense,14060.16
5926,01-05-2025,3,206,5,Expense,9385.35
5927,01-05-2025,3,207,5,Expense,6654.28
5928,01-05-2025,3,208,5,Expense,19569.59
5929,01-05-2025,4,201,5,Expense,29771.71
5930,01-05-2025,4,202,5,Expense,7041.79
5931,01-05-2025,4,207,5,Expense,1635.23
5932,01-05-2025,4,208,5,Expense,4940.51
5933,01-05-2025,5,201,5,Expense,24739.68
5934,01-05-2025,5,202,5,Expense,5450.07
5935,01-05-2025,5,207,5,Expense,1572.88
5936,01-05-2025,5,208,5,Expense,4500.75
5937,01-05-2025,6,201,5,Expense,37777.16
5938,01-05-2025,6,202,5,Expense,8223.02
5939,01-05-2025,6,207,5,Expense,2261.86
5940,01-05-2025,6,208,5,Expense,7040.76
5941,01-05-2025,7,201,5,Expense,69753.01
5942,01-05-2025,7,202,5,Expense,18505.93
5943,01-05-2025,7,203,5,Expense,22032.98
5944,01-05-2025,7,206,5,Expense,6201.28
5945,01-05-2025,7,207,5,Expense,4493.27
5946,01-06-2025,1,101,1,Revenue,382100.06
5947,01-06-2025,7,101,1,Revenue,80532.1
5948,01-06-2025,1,102,1,Revenue,178069.12
5949,01-06-2025,7,102,1,Revenue,35958.59
5950,01-06-2025,1,103,1,Revenue,246503.94
5951,01-06-2025,7,103,1,Revenue,57009.56
5952,01-06-2025,1,201,1,Expense,149605.76
5953,01-06-2025,1,202,1,Expense,35387.75
5954,01-06-2025,1,205,1,Expense,21541.31
5955,01-06-2025,1,207,1,Expense,9132.3
5956,01-06-2025,1,208,1,Expense,27748.06
5957,01-06-2025,2,201,1,Expense,155183.87
5958,01-06-2025,2,202,1,Expense,38932.31
5959,01-06-2025,2,204,1,Expense,72173.29
5960,01-06-2025,2,205,1,Expense,23561.5
5961,01-06-2025,2,207,1,Expense,9027.92
5962,01-06-2025,2,208,1,Expense,30350.99
5963,01-06-2025,3,201,1,Expense,162676.7
5964,01-06-2025,3,202,1,Expense,37421.19
5965,01-06-2025,3,203,1,Expense,51259.55
5966,01-06-2025,3,205,1,Expense,22794.22
5967,01-06-2025,3,206,1,Expense,15076.38
5968,01-06-2025,3,207,1,Expense,10195.84
5969,01-06-2025,3,208,1,Expense,29554.19
5970,01-06-2025,4,201,1,Expense,27755.28
5971,01-06-2025,4,202,1,Expense,7200.47
5972,01-06-2025,4,207,1,Expense,1701.05
5973,01-06-2025,4,208,1,Expense,5243
5974,01-06-2025,5,201,1,Expense,22515.68
5975,01-06-2025,5,202,1,Expense,6113.38
5976,01-06-2025,5,207,1,Expense,1436.54
5977,01-06-2025,5,208,1,Expense,4715.08
5978,01-06-2025,6,201,1,Expense,36907.24
5979,01-06-2025,6,202,1,Expense,8862.22
5980,01-06-2025,6,207,1,Expense,2196.51
5981,01-06-2025,6,208,1,Expense,6205.65
5982,01-06-2025,7,201,1,Expense,117638.59
5983,01-06-2025,7,202,1,Expense,29072.94
5984,01-06-2025,7,203,1,Expense,33567.4
5985,01-06-2025,7,206,1,Expense,10545.12
5986,01-06-2025,7,207,1,Expense,6459.13
5987,01-06-2025,1,101,2,Revenue,318380.32
5988,01-06-2025,7,101,2,Revenue,71847.79
5989,01-06-2025,1,102,2,Revenue,152509.14
5990,01-06-2025,7,102,2,Revenue,32728.39
5991,01-06-2025,1,103,2,Revenue,229460.32
5992,01-06-2025,7,103,2,Revenue,50136.42
5993,01-06-2025,1,201,2,Expense,125550.22
5994,01-06-2025,1,202,2,Expense,32539.52
5995,01-06-2025,1,205,2,Expense,18888.03
5996,01-06-2025,1,207,2,Expense,7878.27
5997,01-06-2025,1,208,2,Expense,24556.08
5998,01-06-2025,2,201,2,Expense,129813.02
5999,01-06-2025,2,202,2,Expense,33886.64
6000,01-06-2025,2,204,2,Expense,61287.94
6001,01-06-2025,2,205,2,Expense,18202.22
6002,01-06-2025,2,207,2,Expense,7958.74
6003,01-06-2025,2,208,2,Expense,23571.39
6004,01-06-2025,3,201,2,Expense,139027.98
6005,01-06-2025,3,202,2,Expense,34353.19
6006,01-06-2025,3,203,2,Expense,43949
6007,01-06-2025,3,205,2,Expense,19590.06
6008,01-06-2025,3,206,2,Expense,11948.36
6009,01-06-2025,3,207,2,Expense,8892.85
6010,01-06-2025,3,208,2,Expense,24660.67
6011,01-06-2025,4,201,2,Expense,28361.98
6012,01-06-2025,4,202,2,Expense,7053.78
6013,01-06-2025,4,207,2,Expense,1714.58
6014,01-06-2025,4,208,2,Expense,5326.34
6015,01-06-2025,5,201,2,Expense,25110.32
6016,01-06-2025,5,202,2,Expense,5799.08
6017,01-06-2025,5,207,2,Expense,1602.67
6018,01-06-2025,5,208,2,Expense,4456.98
6019,01-06-2025,6,201,2,Expense,35797.52
6020,01-06-2025,6,202,2,Expense,9116.45
6021,01-06-2025,6,207,2,Expense,2176.1
6022,01-06-2025,6,208,2,Expense,6567.02
6023,01-06-2025,7,201,2,Expense,106293.31
6024,01-06-2025,7,202,2,Expense,23302.7
6025,01-06-2025,7,203,2,Expense,28549.45
6026,01-06-2025,7,206,2,Expense,8715.55
6027,01-06-2025,7,207,2,Expense,6031.28
6028,01-06-2025,1,101,3,Revenue,266947.15
6029,01-06-2025,7,101,3,Revenue,57881.36
6030,01-06-2025,1,102,3,Revenue,126765.59
6031,01-06-2025,7,102,3,Revenue,26996.91
6032,01-06-2025,1,103,3,Revenue,191090.72
6033,01-06-2025,7,103,3,Revenue,43224.61
6034,01-06-2025,1,201,3,Expense,108096.72
6035,01-06-2025,1,202,3,Expense,25764.54
6036,01-06-2025,1,205,3,Expense,15692.6
6037,01-06-2025,1,207,3,Expense,6938.2
6038,01-06-2025,1,208,3,Expense,18756.26
6039,01-06-2025,2,201,3,Expense,120801.51
6040,01-06-2025,2,202,3,Expense,29444.12
6041,01-06-2025,2,204,3,Expense,57215.68
6042,01-06-2025,2,205,3,Expense,17125.49
6043,01-06-2025,2,207,3,Expense,7614.82
6044,01-06-2025,2,208,3,Expense,20696.15
6045,01-06-2025,3,201,3,Expense,122371.5
6046,01-06-2025,3,202,3,Expense,29205.27
6047,01-06-2025,3,203,3,Expense,36452.88
6048,01-06-2025,3,205,3,Expense,18052.97
6049,01-06-2025,3,206,3,Expense,10346.69
6050,01-06-2025,3,207,3,Expense,7038.92
6051,01-06-2025,3,208,3,Expense,23074.76
6052,01-06-2025,4,201,3,Expense,29588.68
6053,01-06-2025,4,202,3,Expense,6829.34
6054,01-06-2025,4,207,3,Expense,1759.13
6055,01-06-2025,4,208,3,Expense,5172.65
6056,01-06-2025,5,201,3,Expense,26116.82
6057,01-06-2025,5,202,3,Expense,6023.9
6058,01-06-2025,5,207,3,Expense,1534.68
6059,01-06-2025,5,208,3,Expense,4889.98
6060,01-06-2025,6,201,3,Expense,36871.25
6061,01-06-2025,6,202,3,Expense,8795.32
6062,01-06-2025,6,207,3,Expense,2216.86
6063,01-06-2025,6,208,3,Expense,6369.36
6064,01-06-2025,7,201,3,Expense,90763.18
6065,01-06-2025,7,202,3,Expense,20341.47
6066,01-06-2025,7,203,3,Expense,24515.4
6067,01-06-2025,7,206,3,Expense,7187.24
6068,01-06-2025,7,207,3,Expense,5174.77
6069,01-06-2025,1,101,4,Revenue,366539.16
6070,01-06-2025,7,101,4,Revenue,77421.27
6071,01-06-2025,1,102,4,Revenue,167733.8
6072,01-06-2025,7,102,4,Revenue,34632.48
6073,01-06-2025,1,103,4,Revenue,248696.03
6074,01-06-2025,7,103,4,Revenue,55150.24
6075,01-06-2025,1,201,4,Expense,153008.16
6076,01-06-2025,1,202,4,Expense,33837.51
6077,01-06-2025,1,205,4,Expense,18973.71
6078,01-06-2025,1,207,4,Expense,8262.85
6079,01-06-2025,1,208,4,Expense,24334.91
6080,01-06-2025,2,201,4,Expense,157444.75
6081,01-06-2025,2,202,4,Expense,38688.8
6082,01-06-2025,2,204,4,Expense,71323.4
6083,01-06-2025,2,205,4,Expense,21884.92
6084,01-06-2025,2,207,4,Expense,8990.32
6085,01-06-2025,2,208,4,Expense,26725.14
6086,01-06-2025,3,201,4,Expense,153607.34
6087,01-06-2025,3,202,4,Expense,37478.83
6088,01-06-2025,3,203,4,Expense,43691.45
6089,01-06-2025,3,205,4,Expense,21964.74
6090,01-06-2025,3,206,4,Expense,13949.96
6091,01-06-2025,3,207,4,Expense,9592.72
6092,01-06-2025,3,208,4,Expense,28049.54
6093,01-06-2025,4,201,4,Expense,28243.73
6094,01-06-2025,4,202,4,Expense,6688.51
6095,01-06-2025,4,207,4,Expense,1705.91
6096,01-06-2025,4,208,4,Expense,5253.69
6097,01-06-2025,5,201,4,Expense,23511.46
6098,01-06-2025,5,202,4,Expense,6027.01
6099,01-06-2025,5,207,4,Expense,1487.94
6100,01-06-2025,5,208,4,Expense,4295.57
6101,01-06-2025,6,201,4,Expense,35163.01
6102,01-06-2025,6,202,4,Expense,8858.97
6103,01-06-2025,6,207,4,Expense,2056.92
6104,01-06-2025,6,208,4,Expense,6554.27
6105,01-06-2025,7,201,4,Expense,102071.85
6106,01-06-2025,7,202,4,Expense,26903.12
6107,01-06-2025,7,203,4,Expense,34632.65
6108,01-06-2025,7,206,4,Expense,9174.17
6109,01-06-2025,7,207,4,Expense,6469.55
6110,01-06-2025,1,101,5,Revenue,243100.14
6111,01-06-2025,7,101,5,Revenue,56381.44
6112,01-06-2025,1,102,5,Revenue,110347.02
6113,01-06-2025,7,102,5,Revenue,25597.99
6114,01-06-2025,1,103,5,Revenue,167545.24
6115,01-06-2025,7,103,5,Revenue,37616.23
6116,01-06-2025,1,201,5,Expense,95526.91
6117,01-06-2025,1,202,5,Expense,25086.93
6118,01-06-2025,1,205,5,Expense,13444.69
6119,01-06-2025,1,207,5,Expense,6093.22
6120,01-06-2025,1,208,5,Expense,17638.64
6121,01-06-2025,2,201,5,Expense,103491.94
6122,01-06-2025,2,202,5,Expense,25493.79
6123,01-06-2025,2,204,5,Expense,47495.96
6124,01-06-2025,2,205,5,Expense,14637.34
6125,01-06-2025,2,207,5,Expense,6601.6
6126,01-06-2025,2,208,5,Expense,18081.56
6127,01-06-2025,3,201,5,Expense,113376.28
6128,01-06-2025,3,202,5,Expense,27981.99
6129,01-06-2025,3,203,5,Expense,31342.26
6130,01-06-2025,3,205,5,Expense,14239.98
6131,01-06-2025,3,206,5,Expense,9837.4
6132,01-06-2025,3,207,5,Expense,6338.11
6133,01-06-2025,3,208,5,Expense,20893.03
6134,01-06-2025,4,201,5,Expense,28468.33
6135,01-06-2025,4,202,5,Expense,6707.63
6136,01-06-2025,4,207,5,Expense,1622.95
6137,01-06-2025,4,208,5,Expense,5325.47
6138,01-06-2025,5,201,5,Expense,24075.33
6139,01-06-2025,5,202,5,Expense,6016.53
6140,01-06-2025,5,207,5,Expense,1530.56
6141,01-06-2025,5,208,5,Expense,4336.93
6142,01-06-2025,6,201,5,Expense,35943.59
6143,01-06-2025,6,202,5,Expense,8772.18
6144,01-06-2025,6,207,5,Expense,2213.49
6145,01-06-2025,6,208,5,Expense,6616.54
6146,01-06-2025,7,201,5,Expense,72995.6
6147,01-06-2025,7,202,5,Expense,17997.71
6148,01-06-2025,7,203,5,Expense,21704.36
6149,01-06-2025,7,206,5,Expense,6218.94
6150,01-06-2025,7,207,5,Expense,4451.8
6151,01-07-2025,1,101,1,Revenue,370990.72
6152,01-07-2025,7,101,1,Revenue,75186.14
6153,01-07-2025,1,102,1,Revenue,158271.21
6154,01-07-2025,7,102,1,Revenue,34715.19
6155,01-07-2025,1,103,1,Revenue,248326.41
6156,01-07-2025,7,103,1,Revenue,54188.91
6157,01-07-2025,1,201,1,Expense,148506.24
6158,01-07-2025,1,202,1,Expense,35094.19
6159,01-07-2025,1,205,1,Expense,20942.7
6160,01-07-2025,1,207,1,Expense,8382.74
6161,01-07-2025,1,208,1,Expense,26981.11
6162,01-07-2025,2,201,1,Expense,161388.64
6163,01-07-2025,2,202,1,Expense,36113.38
6164,01-07-2025,2,204,1,Expense,65693.93
6165,01-07-2025,2,205,1,Expense,23148.35
6166,01-07-2025,2,207,1,Expense,9102.86
6167,01-07-2025,2,208,1,Expense,29265.57
6168,01-07-2025,3,201,1,Expense,161449.32
6169,01-07-2025,3,202,1,Expense,39343.46
6170,01-07-2025,3,203,1,Expense,49452.27
6171,01-07-2025,3,205,1,Expense,21878.04
6172,01-07-2025,3,206,1,Expense,14657.27
6173,01-07-2025,3,207,1,Expense,9571.68
6174,01-07-2025,3,208,1,Expense,27619.78
6175,01-07-2025,4,201,1,Expense,28812.52
6176,01-07-2025,4,202,1,Expense,6857.01
6177,01-07-2025,4,207,1,Expense,1690.32
6178,01-07-2025,4,208,1,Expense,4855.98
6179,01-07-2025,5,201,1,Expense,26206.62
6180,01-07-2025,5,202,1,Expense,6216.62
6181,01-07-2025,5,207,1,Expense,1531.05
6182,01-07-2025,5,208,1,Expense,4368.57
6183,01-07-2025,6,201,1,Expense,33519.05
6184,01-07-2025,6,202,1,Expense,9463.71
6185,01-07-2025,6,207,1,Expense,2149.33
6186,01-07-2025,6,208,1,Expense,6270.2
6187,01-07-2025,7,201,1,Expense,112307.7
6188,01-07-2025,7,202,1,Expense,28185.13
6189,01-07-2025,7,203,1,Expense,33017.53
6190,01-07-2025,7,206,1,Expense,10421.45
6191,01-07-2025,7,207,1,Expense,6895.93
6192,01-07-2025,1,101,2,Revenue,297260.33
6193,01-07-2025,7,101,2,Revenue,66213.48
6194,01-07-2025,1,102,2,Revenue,145847.85
6195,01-07-2025,7,102,2,Revenue,28652.31
6196,01-07-2025,1,103,2,Revenue,211709.29
6197,01-07-2025,7,103,2,Revenue,44777.54
6198,01-07-2025,1,201,2,Expense,128279.45
6199,01-07-2025,1,202,2,Expense,31496.97
6200,01-07-2025,1,205,2,Expense,17995.78
6201,01-07-2025,1,207,2,Expense,7651.75
6202,01-07-2025,1,208,2,Expense,22443.63
6203,01-07-2025,2,201,2,Expense,148967.99
6204,01-07-2025,2,202,2,Expense,35748.77
6205,01-07-2025,2,204,2,Expense,58389.59
6206,01-07-2025,2,205,2,Expense,20256.85
6207,01-07-2025,2,207,2,Expense,8034.34
6208,01-07-2025,2,208,2,Expense,24620.97
6209,01-07-2025,3,201,2,Expense,141783.99
6210,01-07-2025,3,202,2,Expense,33735.59
6211,01-07-2025,3,203,2,Expense,44198.53
6212,01-07-2025,3,205,2,Expense,19944.93
6213,01-07-2025,3,206,2,Expense,12514.32
6214,01-07-2025,3,207,2,Expense,8061.18
6215,01-07-2025,3,208,2,Expense,24603
6216,01-07-2025,4,201,2,Expense,26562.25
6217,01-07-2025,4,202,2,Expense,6933.39
6218,01-07-2025,4,207,2,Expense,1619.58
6219,01-07-2025,4,208,2,Expense,5048.79
6220,01-07-2025,5,201,2,Expense,25988.53
6221,01-07-2025,5,202,2,Expense,6294.12
6222,01-07-2025,5,207,2,Expense,1472.3
6223,01-07-2025,5,208,2,Expense,4407.19
6224,01-07-2025,6,201,2,Expense,38717.5
6225,01-07-2025,6,202,2,Expense,8960.85
6226,01-07-2025,6,207,2,Expense,2126.35
6227,01-07-2025,6,208,2,Expense,6095.1
6228,01-07-2025,7,201,2,Expense,98180.59
6229,01-07-2025,7,202,2,Expense,24343.62
6230,01-07-2025,7,203,2,Expense,28186.38
6231,01-07-2025,7,206,2,Expense,8776.15
6232,01-07-2025,7,207,2,Expense,5699.29
6233,01-07-2025,1,101,3,Revenue,261843.15
6234,01-07-2025,7,101,3,Revenue,53602.06
6235,01-07-2025,1,102,3,Revenue,120713.06
6236,01-07-2025,7,102,3,Revenue,27512.23
6237,01-07-2025,1,103,3,Revenue,178829.59
6238,01-07-2025,7,103,3,Revenue,40165.32
6239,01-07-2025,1,201,3,Expense,108701.1
6240,01-07-2025,1,202,3,Expense,27717.95
6241,01-07-2025,1,205,3,Expense,15513.66
6242,01-07-2025,1,207,3,Expense,6454.83
6243,01-07-2025,1,208,3,Expense,21192.86
6244,01-07-2025,2,201,3,Expense,121310.06
6245,01-07-2025,2,202,3,Expense,27822.12
6246,01-07-2025,2,204,3,Expense,53533.12
6247,01-07-2025,2,205,3,Expense,16680.63
6248,01-07-2025,2,207,3,Expense,7178.2
6249,01-07-2025,2,208,3,Expense,19572.35
6250,01-07-2025,3,201,3,Expense,126743.2
6251,01-07-2025,3,202,3,Expense,29023.2
6252,01-07-2025,3,203,3,Expense,35928.29
6253,01-07-2025,3,205,3,Expense,18804.81
6254,01-07-2025,3,206,3,Expense,11067.04
6255,01-07-2025,3,207,3,Expense,7177.35
6256,01-07-2025,3,208,3,Expense,19940.81
6257,01-07-2025,4,201,3,Expense,30009.12
6258,01-07-2025,4,202,3,Expense,6557.11
6259,01-07-2025,4,207,3,Expense,1632.73
6260,01-07-2025,4,208,3,Expense,5035.36
6261,01-07-2025,5,201,3,Expense,26034.17
6262,01-07-2025,5,202,3,Expense,6191.76
6263,01-07-2025,5,207,3,Expense,1464.89
6264,01-07-2025,5,208,3,Expense,4477.14
6265,01-07-2025,6,201,3,Expense,35144.96
6266,01-07-2025,6,202,3,Expense,8827.04
6267,01-07-2025,6,207,3,Expense,2160.92
6268,01-07-2025,6,208,3,Expense,6714.28
6269,01-07-2025,7,201,3,Expense,86054.71
6270,01-07-2025,7,202,3,Expense,20595.05
6271,01-07-2025,7,203,3,Expense,24426.75
6272,01-07-2025,7,206,3,Expense,7656.44
6273,01-07-2025,7,207,3,Expense,4938.96
6274,01-07-2025,1,101,4,Revenue,325514.99
6275,01-07-2025,7,101,4,Revenue,73120.17
6276,01-07-2025,1,102,4,Revenue,155671.35
6277,01-07-2025,7,102,4,Revenue,35093.89
6278,01-07-2025,1,103,4,Revenue,231634
6279,01-07-2025,7,103,4,Revenue,49382.77
6280,01-07-2025,1,201,4,Expense,143551.83
6281,01-07-2025,1,202,4,Expense,35072.45
6282,01-07-2025,1,205,4,Expense,20144.84
6283,01-07-2025,1,207,4,Expense,8885.12
6284,01-07-2025,1,208,4,Expense,26757.24
6285,01-07-2025,2,201,4,Expense,145901.71
6286,01-07-2025,2,202,4,Expense,35534.11
6287,01-07-2025,2,204,4,Expense,64277.44
6288,01-07-2025,2,205,4,Expense,21448.85
6289,01-07-2025,2,207,4,Expense,9460.64
6290,01-07-2025,2,208,4,Expense,26489.09
6291,01-07-2025,3,201,4,Expense,154177.8
6292,01-07-2025,3,202,4,Expense,40176.58
6293,01-07-2025,3,203,4,Expense,47516.85
6294,01-07-2025,3,205,4,Expense,22114.26
6295,01-07-2025,3,206,4,Expense,13306.9
6296,01-07-2025,3,207,4,Expense,9567.89
6297,01-07-2025,3,208,4,Expense,26906.41
6298,01-07-2025,4,201,4,Expense,27139.2
6299,01-07-2025,4,202,4,Expense,6833.87
6300,01-07-2025,4,207,4,Expense,1661.14
6301,01-07-2025,4,208,4,Expense,5057.77
6302,01-07-2025,5,201,4,Expense,23218.12
6303,01-07-2025,5,202,4,Expense,6236.35
6304,01-07-2025,5,207,4,Expense,1540.7
6305,01-07-2025,5,208,4,Expense,4078.11
6306,01-07-2025,6,201,4,Expense,37419.11
6307,01-07-2025,6,202,4,Expense,8493.41
6308,01-07-2025,6,207,4,Expense,2228.46
6309,01-07-2025,6,208,4,Expense,6446.1
6310,01-07-2025,7,201,4,Expense,105985.1
6311,01-07-2025,7,202,4,Expense,25614.93
6312,01-07-2025,7,203,4,Expense,33206.57
6313,01-07-2025,7,206,4,Expense,9030.19
6314,01-07-2025,7,207,4,Expense,6488.21
6315,01-07-2025,1,101,5,Revenue,241774.31
6316,01-07-2025,7,101,5,Revenue,52595.66
6317,01-07-2025,1,102,5,Revenue,115552.56
6318,01-07-2025,7,102,5,Revenue,23387.12
6319,01-07-2025,1,103,5,Revenue,166682.13
6320,01-07-2025,7,103,5,Revenue,35532.88
6321,01-07-2025,1,201,5,Expense,104551.67
6322,01-07-2025,1,202,5,Expense,24280.53
6323,01-07-2025,1,205,5,Expense,13694.58
6324,01-07-2025,1,207,5,Expense,6273.05
6325,01-07-2025,1,208,5,Expense,17533.14
6326,01-07-2025,2,201,5,Expense,98092.87
6327,01-07-2025,2,202,5,Expense,24820.04
6328,01-07-2025,2,204,5,Expense,47811.26
6329,01-07-2025,2,205,5,Expense,15323.43
6330,01-07-2025,2,207,5,Expense,6248.45
6331,01-07-2025,2,208,5,Expense,19646.43
6332,01-07-2025,3,201,5,Expense,102416.39
6333,01-07-2025,3,202,5,Expense,25931.91
6334,01-07-2025,3,203,5,Expense,32026.01
6335,01-07-2025,3,205,5,Expense,15050.71
6336,01-07-2025,3,206,5,Expense,9752.7
6337,01-07-2025,3,207,5,Expense,6659.08
6338,01-07-2025,3,208,5,Expense,19094.12
6339,01-07-2025,4,201,5,Expense,28586.85
6340,01-07-2025,4,202,5,Expense,6917.49
6341,01-07-2025,4,207,5,Expense,1638
6342,01-07-2025,4,208,5,Expense,5079.8
6343,01-07-2025,5,201,5,Expense,24496.67
6344,01-07-2025,5,202,5,Expense,5966.34
6345,01-07-2025,5,207,5,Expense,1476.07
6346,01-07-2025,5,208,5,Expense,4435.99
6347,01-07-2025,6,201,5,Expense,35387.08
6348,01-07-2025,6,202,5,Expense,9224.88
6349,01-07-2025,6,207,5,Expense,2053.81
6350,01-07-2025,6,208,5,Expense,6277.39
6351,01-07-2025,7,201,5,Expense,81833.11
6352,01-07-2025,7,202,5,Expense,17206.64
6353,01-07-2025,7,203,5,Expense,20838.96
6354,01-07-2025,7,206,5,Expense,6803.78
6355,01-07-2025,7,207,5,Expense,4040.3
6356,01-08-2025,1,101,1,Revenue,355771.84
6357,01-08-2025,7,101,1,Revenue,83900.59
6358,01-08-2025,1,102,1,Revenue,157705.04
6359,01-08-2025,7,102,1,Revenue,34218.12
6360,01-08-2025,1,103,1,Revenue,236898.05
6361,01-08-2025,7,103,1,Revenue,56042.73
6362,01-08-2025,1,201,1,Expense,156178.1
6363,01-08-2025,1,202,1,Expense,35685.01
6364,01-08-2025,1,205,1,Expense,21435.83
6365,01-08-2025,1,207,1,Expense,9439.69
6366,01-08-2025,1,208,1,Expense,28745.18
6367,01-08-2025,2,201,1,Expense,154415.34
6368,01-08-2025,2,202,1,Expense,34516.29
6369,01-08-2025,2,204,1,Expense,71070.37
6370,01-08-2025,2,205,1,Expense,21401.09
6371,01-08-2025,2,207,1,Expense,9234.55
6372,01-08-2025,2,208,1,Expense,27783.25
6373,01-08-2025,3,201,1,Expense,169720.58
6374,01-08-2025,3,202,1,Expense,41618.69
6375,01-08-2025,3,203,1,Expense,48266.27
6376,01-08-2025,3,205,1,Expense,23676.55
6377,01-08-2025,3,206,1,Expense,14788.59
6378,01-08-2025,3,207,1,Expense,9745.08
6379,01-08-2025,3,208,1,Expense,30217.39
6380,01-08-2025,4,201,1,Expense,28510.91
6381,01-08-2025,4,202,1,Expense,7500.43
6382,01-08-2025,4,207,1,Expense,1603.13
6383,01-08-2025,4,208,1,Expense,4997.84
6384,01-08-2025,5,201,1,Expense,24513.56
6385,01-08-2025,5,202,1,Expense,6111.57
6386,01-08-2025,5,207,1,Expense,1548.97
6387,01-08-2025,5,208,1,Expense,4418.28
6388,01-08-2025,6,201,1,Expense,33961.18
6389,01-08-2025,6,202,1,Expense,9073.82
6390,01-08-2025,6,207,1,Expense,2219.67
6391,01-08-2025,6,208,1,Expense,5961.73
6392,01-08-2025,7,201,1,Expense,110449.19
6393,01-08-2025,7,202,1,Expense,25215.23
6394,01-08-2025,7,203,1,Expense,32169.38
6395,01-08-2025,7,206,1,Expense,9556.37
6396,01-08-2025,7,207,1,Expense,6823.56
6397,01-08-2025,1,101,2,Revenue,314612.03
6398,01-08-2025,7,101,2,Revenue,66312.78
6399,01-08-2025,1,102,2,Revenue,148518.72
6400,01-08-2025,7,102,2,Revenue,30464.35
6401,01-08-2025,1,103,2,Revenue,219197.11
6402,01-08-2025,7,103,2,Revenue,46584.39
6403,01-08-2025,1,201,2,Expense,128859.43
6404,01-08-2025,1,202,2,Expense,32521.01
6405,01-08-2025,1,205,2,Expense,18638.21
6406,01-08-2025,1,207,2,Expense,8243.05
6407,01-08-2025,1,208,2,Expense,23396.57
6408,01-08-2025,2,201,2,Expense,138130.71
6409,01-08-2025,2,202,2,Expense,32681.56
6410,01-08-2025,2,204,2,Expense,64765.86
6411,01-08-2025,2,205,2,Expense,19386.11
6412,01-08-2025,2,207,2,Expense,8132.69
6413,01-08-2025,2,208,2,Expense,22727.13
6414,01-08-2025,3,201,2,Expense,144028.41
6415,01-08-2025,3,202,2,Expense,35155.28
6416,01-08-2025,3,203,2,Expense,41368.02
6417,01-08-2025,3,205,2,Expense,18825.45
6418,01-08-2025,3,206,2,Expense,13510.64
6419,01-08-2025,3,207,2,Expense,8672.19
6420,01-08-2025,3,208,2,Expense,25281.2
6421,01-08-2025,4,201,2,Expense,27135.77
6422,01-08-2025,4,202,2,Expense,6702.19
6423,01-08-2025,4,207,2,Expense,1789.63
6424,01-08-2025,4,208,2,Expense,5131.1
6425,01-08-2025,5,201,2,Expense,24095.63
6426,01-08-2025,5,202,2,Expense,6128.45
6427,01-08-2025,5,207,2,Expense,1426.18
6428,01-08-2025,5,208,2,Expense,4688.11
6429,01-08-2025,6,201,2,Expense,37958.31
6430,01-08-2025,6,202,2,Expense,8614.18
6431,01-08-2025,6,207,2,Expense,2100.42
6432,01-08-2025,6,208,2,Expense,5786.88
6433,01-08-2025,7,201,2,Expense,90929.5
6434,01-08-2025,7,202,2,Expense,22299.58
6435,01-08-2025,7,203,2,Expense,29073.37
6436,01-08-2025,7,206,2,Expense,8561.9
